0.6572 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
10.3534 	INFO 	Loaded monitor calibration from ['2021_09_24 13:53']
10.3567 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
14.5245 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.4, 0.4, 0.4]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001A513FDFB00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001A513FBC208>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.5246 	EXP 	window1: mouseVisible = True
14.5247 	EXP 	window1: recordFrameIntervals = False
14.6905 	EXP 	window1: recordFrameIntervals = True
14.8746 	DEBUG 	Screen (0) actual frame rate measured at 59.95
14.8747 	EXP 	window1: recordFrameIntervals = False
15.0604 	EXP 	Created Ready_experimenter_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Ready_experimenter_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Waiting for the experimenter…', units='height', win=Window(...), wrapWidth=1.5)
15.0605 	EXP 	window1: mouseVisible = False
15.0695 	EXP 	Created Learning_1_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_1_instruction', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Spatial Video!\n\nLearn the layout.', units='height', win=Window(...), wrapWidth=1.5)
15.0715 	EXP 	Created Learning_1_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_1_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='3', units='height', win=Window(...), wrapWidth=1)
15.0735 	EXP 	Created Learning_1_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_1_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='2', units='height', win=Window(...), wrapWidth=1)
15.0754 	EXP 	Created Learning_1_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_1_1', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='1', units='height', win=Window(...), wrapWidth=1)
15.1841 	EXP 	Created Learning_1_video = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-5.0, filename='./DSP_Videos/Learning/Learning_Normal.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Learning_1_video', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
15.4359 	EXP 	Created Learning_2_5_instruction = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_2_5_instruction', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Spatial Video!\n\nLearn the layout.', units='height', win=Window(...), wrapWidth=1.5)
15.4372 	EXP 	Created Learning_2_5_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_2_5_3', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='3', units='height', win=Window(...), wrapWidth=1)
15.4384 	EXP 	Created Learning_2_5_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_2_5_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='2', units='height', win=Window(...), wrapWidth=1)
15.4396 	EXP 	Created Learning_2_5_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Learning_2_5_1', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='1', units='height', win=Window(...), wrapWidth=1)
15.4434 	EXP 	Created Done_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, languageStyle='LTR', name='Done_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Done!', units='height', win=Window(...), wrapWidth=1.5)
15.4737 	EXP 	Learning_1_video: autoLog = True
15.4737 	EXP 	Learning_1_video: movie = './DSP_Videos/Learning/Learning_Normal.mp4'
15.4737 	EXP 	Learning_1_video: size = array([1920., 1080.])
15.4737 	EXP 	Learning_1_video: ori = 0
15.4737 	EXP 	Ready_experimenter_text: autoDraw = True
45.6174 	DATA 	Keypress: return
45.6241 	EXP 	Ready_experimenter_text: autoDraw = False
45.6241 	EXP 	Learning_1_instruction: autoDraw = True
48.6076 	EXP 	Learning_1_3: autoDraw = True
48.6242 	EXP 	Learning_1_instruction: autoDraw = False
49.6077 	EXP 	Learning_1_3: autoDraw = False
49.6077 	EXP 	Learning_1_2: autoDraw = True
50.6077 	EXP 	Learning_1_2: autoDraw = False
50.6077 	EXP 	Learning_1_1: autoDraw = True
51.6212 	EXP 	Learning_1_1: autoDraw = False
51.6212 	EXP 	Learning_1_video: autoDraw = True
111.6117 	EXP 	Created sequence: random, trialTypes=1, nReps=4, seed=None
111.6118 	EXP 	New trial (rep=0, index=0): None
111.6120 	EXP 	Created Learning_2_5_video = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-5.0, filename='./DSP_Videos/Learning/Learning_Normal.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Learning_2_5_video', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
111.7263 	EXP 	Learning_1_video: autoDraw = False
111.7263 	EXP 	Learning_1_instruction: autoDraw = False
111.7263 	EXP 	Learning_1_3: autoDraw = False
111.7263 	EXP 	Learning_1_2: autoDraw = False
111.7263 	EXP 	Learning_1_1: autoDraw = False
111.7263 	EXP 	Learning_1_video: autoDraw = False
111.7263 	EXP 	Learning_2_5_video: autoLog = True
111.7263 	EXP 	Learning_2_5_video: movie = './DSP_Videos/Learning/Learning_Normal.mp4'
111.7263 	EXP 	Learning_2_5_video: size = array([1920., 1080.])
111.7263 	EXP 	Learning_2_5_video: ori = 0
111.7263 	EXP 	Learning_2_5_instruction: autoDraw = True
114.7248 	EXP 	Learning_2_5_3: autoDraw = True
114.7413 	EXP 	Learning_2_5_instruction: autoDraw = False
115.7247 	EXP 	Learning_2_5_3: autoDraw = False
115.7247 	EXP 	Learning_2_5_2: autoDraw = True
116.7248 	EXP 	Learning_2_5_2: autoDraw = False
116.7248 	EXP 	Learning_2_5_1: autoDraw = True
117.7254 	EXP 	Learning_2_5_1: autoDraw = False
117.7254 	EXP 	Learning_2_5_video: autoDraw = True
177.6274 	EXP 	New trial (rep=1, index=0): None
177.6277 	EXP 	Created Learning_2_5_video = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-5.0, filename='./DSP_Videos/Learning/Learning_Normal.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Learning_2_5_video', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
177.7640 	EXP 	Learning_2_5_instruction: autoDraw = False
177.7640 	EXP 	Learning_2_5_3: autoDraw = False
177.7640 	EXP 	Learning_2_5_2: autoDraw = False
177.7640 	EXP 	Learning_2_5_1: autoDraw = False
177.7640 	EXP 	Learning_2_5_video: autoDraw = False
177.7640 	EXP 	Learning_2_5_video: autoLog = True
177.7640 	EXP 	Learning_2_5_video: movie = './DSP_Videos/Learning/Learning_Normal.mp4'
177.7640 	EXP 	Learning_2_5_video: size = array([1920., 1080.])
177.7640 	EXP 	Learning_2_5_video: ori = 0
177.7640 	EXP 	Learning_2_5_instruction: autoDraw = True
180.7587 	EXP 	Learning_2_5_3: autoDraw = True
180.7753 	EXP 	Learning_2_5_instruction: autoDraw = False
181.7584 	EXP 	Learning_2_5_3: autoDraw = False
181.7584 	EXP 	Learning_2_5_2: autoDraw = True
182.7586 	EXP 	Learning_2_5_2: autoDraw = False
182.7586 	EXP 	Learning_2_5_1: autoDraw = True
183.7593 	EXP 	Learning_2_5_1: autoDraw = False
183.7593 	EXP 	Learning_2_5_video: autoDraw = True
243.6280 	EXP 	New trial (rep=2, index=0): None
243.6282 	EXP 	Created Learning_2_5_video = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-5.0, filename='./DSP_Videos/Learning/Learning_Normal.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Learning_2_5_video', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
243.7817 	EXP 	Learning_2_5_instruction: autoDraw = False
243.7817 	EXP 	Learning_2_5_3: autoDraw = False
243.7817 	EXP 	Learning_2_5_2: autoDraw = False
243.7817 	EXP 	Learning_2_5_1: autoDraw = False
243.7817 	EXP 	Learning_2_5_video: autoDraw = False
243.7817 	EXP 	Learning_2_5_video: autoLog = True
243.7817 	EXP 	Learning_2_5_video: movie = './DSP_Videos/Learning/Learning_Normal.mp4'
243.7817 	EXP 	Learning_2_5_video: size = array([1920., 1080.])
243.7817 	EXP 	Learning_2_5_video: ori = 0
243.7817 	EXP 	Learning_2_5_instruction: autoDraw = True
246.7757 	EXP 	Learning_2_5_3: autoDraw = True
246.7924 	EXP 	Learning_2_5_instruction: autoDraw = False
247.7756 	EXP 	Learning_2_5_3: autoDraw = False
247.7756 	EXP 	Learning_2_5_2: autoDraw = True
248.7758 	EXP 	Learning_2_5_2: autoDraw = False
248.7758 	EXP 	Learning_2_5_1: autoDraw = True
249.7764 	EXP 	Learning_2_5_1: autoDraw = False
249.7764 	EXP 	Learning_2_5_video: autoDraw = True
309.6280 	EXP 	New trial (rep=3, index=0): None
309.6282 	EXP 	Created Learning_2_5_video = MovieStim3(__class__=<class 'psychopy.visual.movie3.MovieStim3'>, autoLog=True, color=UNKNOWN, colorSpace=UNKNOWN, depth=-5.0, filename='./DSP_Videos/Learning/Learning_Normal.mp4', flipHoriz=False, flipVert=False, fps=UNKNOWN, interpolate=True, loop=False, name='Learning_2_5_video', noAudio=True, opacity=1, ori=method-wrapper(...), pos=array([0., 0.]), size=method-wrapper(...), units='pix', vframe_callback=UNKNOWN, volume=UNKNOWN, win=Window(...))
309.7728 	EXP 	Learning_2_5_instruction: autoDraw = False
309.7728 	EXP 	Learning_2_5_3: autoDraw = False
309.7728 	EXP 	Learning_2_5_2: autoDraw = False
309.7728 	EXP 	Learning_2_5_1: autoDraw = False
309.7728 	EXP 	Learning_2_5_video: autoDraw = False
309.7728 	EXP 	Learning_2_5_video: autoLog = True
309.7728 	EXP 	Learning_2_5_video: movie = './DSP_Videos/Learning/Learning_Normal.mp4'
309.7728 	EXP 	Learning_2_5_video: size = array([1920., 1080.])
309.7728 	EXP 	Learning_2_5_video: ori = 0
309.7728 	EXP 	Learning_2_5_instruction: autoDraw = True
312.7594 	EXP 	Learning_2_5_3: autoDraw = True
312.7761 	EXP 	Learning_2_5_instruction: autoDraw = False
313.7595 	EXP 	Learning_2_5_3: autoDraw = False
313.7595 	EXP 	Learning_2_5_2: autoDraw = True
314.7592 	EXP 	Learning_2_5_2: autoDraw = False
314.7592 	EXP 	Learning_2_5_1: autoDraw = True
315.7599 	EXP 	Learning_2_5_1: autoDraw = False
315.7599 	EXP 	Learning_2_5_video: autoDraw = True
375.6429 	EXP 	Learning_2_5_instruction: autoDraw = False
375.6429 	EXP 	Learning_2_5_3: autoDraw = False
375.6429 	EXP 	Learning_2_5_2: autoDraw = False
375.6429 	EXP 	Learning_2_5_1: autoDraw = False
375.6429 	EXP 	Learning_2_5_video: autoDraw = False
375.6429 	EXP 	Done_text: autoDraw = True
379.7804 	DATA 	Keypress: return
379.7931 	EXP 	Done_text: autoDraw = False
379.7944 	INFO 	saved data to 'C:\\Users\\Public\\Moore_fMRI\\DSP_PsychoPy\\data/21017_DSP_Behavioral_Only_Encoding_nor.csv'
379.7952 	INFO 	saved data to C:\Users\Public\Moore_fMRI\DSP_PsychoPy\data/21017_DSP_Behavioral_Only_Encoding_nor.psydat
381.3717 	EXP 	window1: mouseVisible = True
381.3719 	DEBUG 	Saving data for DSP_Behavioral_Only_Encoding ExperimentHandler
